id,plot,KEY1,SubmissionDate,uuid,start,today,deviceid,subscriberid,username,banner,intro,ENID,country,projectCode,Latitude,Longitude,Altitude,Accuracy,lookup,FDID2,TLID2,parameters,PD_tubers,tuberQuality,tuberSampling,end,instanceID,POID2,POID2_label,plotLength,plotWidth,nrPlants,tubersNr,tubersSmallNr,tubersDiseasedNr,tubersMarketableNr,tubersFW,tubersSmallFW,tubersDiseasedFW,tubersMarketableFW,tubersFWss,tubersPSID,tubersDiseasedFWss,tubersDiseasedPSID,tubersSmallFWss,tubersSmallPSID,tubersMarketableFWss,tubersMarketablePSID,Pdtubers_count,Pdtubers,KEY2,treat,tuberY
1184,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999/plot,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999,7/17/2021 8:15,7bc552b3ea044f02bba8573cbaea00ba,7/15/2021 10:35,15-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.612,29.321885,1966.354159,4.7,SARW_E29.3225N-1.6125,SAFDRW427329125777,SATLRW533653446671,plantStand tuberYield,no,no,yes,7/17/2021 8:15,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999,SAPORW202347398615,"NPK4_MOP2_(4,1)",1.8,3.2,24,96,NA,NA,NA,7.68,NA,NA,NA,380,SAPSRW000121,NA,NA,NA,NA,NA,NA,0,NA,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999/plot[4],NPK4_MOP2,13.33333333
1185,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999/plot,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999,7/17/2021 8:15,7bc552b3ea044f02bba8573cbaea00ba,7/15/2021 10:35,15-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.612,29.321885,1966.354159,4.7,SARW_E29.3225N-1.6125,SAFDRW427329125777,SATLRW533653446671,plantStand tuberYield,no,no,yes,7/17/2021 8:15,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999,SAPORW105239174840,"NPK11_rep2_(6,1)",2,3.2,22,80,NA,NA,NA,8,NA,NA,NA,380,SAPSRW000126,NA,NA,NA,NA,NA,NA,0,NA,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999/plot[6],NPK11,12.5
1186,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999/plot,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999,7/17/2021 8:15,7bc552b3ea044f02bba8573cbaea00ba,7/15/2021 10:35,15-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.612,29.321885,1966.354159,4.7,SARW_E29.3225N-1.6125,SAFDRW427329125777,SATLRW533653446671,plantStand tuberYield,no,no,yes,7/17/2021 8:15,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999,SAPORW134488093839,"NPK6_(5,1)",3.6,3.2,48,270,NA,NA,NA,22.1,NA,NA,NA,470,SAPSRW000125,NA,NA,NA,NA,NA,NA,0,NA,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999/plot[5],NPK6,19.18402778
1187,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999/plot,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999,7/17/2021 8:15,7bc552b3ea044f02bba8573cbaea00ba,7/15/2021 10:35,15-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.612,29.321885,1966.354159,4.7,SARW_E29.3225N-1.6125,SAFDRW427329125777,SATLRW533653446671,plantStand tuberYield,no,no,yes,7/17/2021 8:15,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999,SAPORW545286742624,"NPK4_DAP2_(2,1)",3.6,3.2,48,352,NA,NA,NA,34.9,NA,NA,NA,320,SAPSRW000113,NA,NA,NA,NA,NA,NA,0,NA,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999/plot[2],NPK4_DAP2,30.29513889
1188,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999/plot,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999,7/17/2021 8:15,7bc552b3ea044f02bba8573cbaea00ba,7/15/2021 10:35,15-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.612,29.321885,1966.354159,4.7,SARW_E29.3225N-1.6125,SAFDRW427329125777,SATLRW533653446671,plantStand tuberYield,no,no,yes,7/17/2021 8:15,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999,SAPORW520698743445,"NPK4_UREA2_(3,1)",2,3.2,30,158,NA,NA,NA,14,NA,NA,NA,450,SAPSRW000124,NA,NA,NA,NA,NA,NA,0,NA,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999/plot[3],NPK4_UREA2,21.875
1189,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999/plot,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999,7/17/2021 8:15,7bc552b3ea044f02bba8573cbaea00ba,7/15/2021 10:35,15-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.612,29.321885,1966.354159,4.7,SARW_E29.3225N-1.6125,SAFDRW427329125777,SATLRW533653446671,plantStand tuberYield,no,no,yes,7/17/2021 8:15,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999,SAPORW775071807181,"NPK11_rep1_(1,1)",2.2,3.2,30,191,NA,NA,NA,21.5,NA,NA,NA,310,SAPSRW000114,NA,NA,NA,NA,NA,NA,0,NA,uuid:e0f917c9-d192-4487-a7ba-fd5f822ec999/plot[1],NPK11,30.53977273
1238,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8/plot,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8,12/16/2020 18:22,7bc552b3ea044f02bba8573cbaea00ba,12/16/2020 11:20,16-Dec-20,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000001,RW,SA,-1.5163405,29.8296665,1958,4.9,SARW_E29.8275N-1.5175,SAFDRW597708439312,SATLRW902655284508,plantStand tuberYield,no,no,yes,12/16/2020 18:20,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8,SAPORW021561976805,"NPK6_(2,1)",3.5,3.4,43,227,NA,NA,NA,14,NA,NA,NA,400,SAPSRW000203,NA,NA,NA,NA,NA,NA,0,NA,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8/plot[5],NPK6,11.76470588
1239,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8/plot,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8,12/16/2020 18:22,7bc552b3ea044f02bba8573cbaea00ba,12/16/2020 11:20,16-Dec-20,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000001,RW,SA,-1.5163405,29.8296665,1958,4.9,SARW_E29.8275N-1.5175,SAFDRW597708439312,SATLRW902655284508,plantStand tuberYield,no,no,yes,12/16/2020 18:20,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8,SAPORW179965261066,"NPK4_MOP2_(1,2)",3.5,3.5,32,290,NA,NA,NA,21,NA,NA,NA,410,SAPSRW000199,NA,NA,NA,NA,NA,NA,0,NA,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8/plot[1],NPK4_MOP2,17.14285714
1240,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8/plot,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8,12/16/2020 18:22,7bc552b3ea044f02bba8573cbaea00ba,12/16/2020 11:20,16-Dec-20,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000001,RW,SA,-1.5163405,29.8296665,1958,4.9,SARW_E29.8275N-1.5175,SAFDRW597708439312,SATLRW902655284508,plantStand tuberYield,no,no,yes,12/16/2020 18:20,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8,SAPORW082283664600,"NPK4_DAP2_(3,1)",3.4,3.6,39,208,NA,NA,NA,17,NA,NA,NA,365,SAPSRW000204,NA,NA,NA,NA,NA,NA,0,NA,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8/plot[6],NPK4_DAP2,13.88888889
1241,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8/plot,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8,12/16/2020 18:22,7bc552b3ea044f02bba8573cbaea00ba,12/16/2020 11:20,16-Dec-20,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000001,RW,SA,-1.5163405,29.8296665,1958,4.9,SARW_E29.8275N-1.5175,SAFDRW597708439312,SATLRW902655284508,plantStand tuberYield,no,no,yes,12/16/2020 18:20,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8,SAPORW777940306036,"NPK4_UREA2_(2,2)",3.8,3.5,41,230,NA,NA,NA,18,NA,NA,NA,356,SAPSRW000200,NA,NA,NA,NA,NA,NA,0,NA,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8/plot[2],NPK4_UREA2,13.53383459
1242,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8/plot,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8,12/16/2020 18:22,7bc552b3ea044f02bba8573cbaea00ba,12/16/2020 11:20,16-Dec-20,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000001,RW,SA,-1.5163405,29.8296665,1958,4.9,SARW_E29.8275N-1.5175,SAFDRW597708439312,SATLRW902655284508,plantStand tuberYield,no,no,yes,12/16/2020 18:20,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8,SAPORW605270287163,"NPK11_rep1_(1,1)",3.5,3.8,45,196,NA,NA,NA,15,NA,NA,NA,425,SAPSRW000202,NA,NA,NA,NA,NA,NA,0,NA,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8/plot[4],NPK11,11.27819549
1243,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8/plot,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8,12/16/2020 18:22,7bc552b3ea044f02bba8573cbaea00ba,12/16/2020 11:20,16-Dec-20,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000001,RW,SA,-1.5163405,29.8296665,1958,4.9,SARW_E29.8275N-1.5175,SAFDRW597708439312,SATLRW902655284508,plantStand tuberYield,no,no,yes,12/16/2020 18:20,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8,SAPORW176884843010,"NPK11_rep2_(3,2)",3.5,3.5,35,190,NA,NA,NA,17,NA,NA,NA,435,SAPSRW000201,NA,NA,NA,NA,NA,NA,0,NA,uuid:e92ee150-77ba-49b4-a452-147fd1c656c8/plot[3],NPK11,13.87755102
1250,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a/plot,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a,1/25/2021 18:01,7bc552b3ea044f02bba8573cbaea00ba,1/25/2021 9:56,25-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-1.9212316,29.4569933,2430.199951,4.391,SARW_E29.4575N-1.9225,SAFDRW050606953885,SATLRW987251610126,plantStand tuberYield,no,no,yes,1/25/2021 18:01,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a,SAPORW799213753583,"NPK11_rep1_(1,2)",4.2,3.2,49,594,NA,NA,NA,35.09,NA,NA,NA,490,SAPSRW000148,NA,NA,NA,NA,NA,NA,0,NA,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a/plot[4],NPK11,26.10863095
1251,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a/plot,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a,1/25/2021 18:01,7bc552b3ea044f02bba8573cbaea00ba,1/25/2021 9:56,25-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-1.9212316,29.4569933,2430.199951,4.391,SARW_E29.4575N-1.9225,SAFDRW050606953885,SATLRW987251610126,plantStand tuberYield,no,no,yes,1/25/2021 18:01,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a,SAPORW827460077515,"NPK11_rep2_(3,1)",4.2,3.2,47,610,NA,NA,NA,35.98,NA,NA,NA,460,SAPSRW000147,NA,NA,NA,NA,NA,NA,0,NA,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a/plot[3],NPK11,26.77083333
1252,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a/plot,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a,1/25/2021 18:01,7bc552b3ea044f02bba8573cbaea00ba,1/25/2021 9:56,25-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-1.9212316,29.4569933,2430.199951,4.391,SARW_E29.4575N-1.9225,SAFDRW050606953885,SATLRW987251610126,plantStand tuberYield,no,no,yes,1/25/2021 18:01,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a,SAPORW798056255321,"NPK4_MOP2_(2,2)",4.2,3.2,39,546,NA,NA,NA,23.85,NA,NA,NA,490,SAPSRW000149,NA,NA,NA,NA,NA,NA,0,NA,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a/plot[5],NPK4_MOP2,17.74553571
1253,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a/plot,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a,1/25/2021 18:01,7bc552b3ea044f02bba8573cbaea00ba,1/25/2021 9:56,25-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-1.9212316,29.4569933,2430.199951,4.391,SARW_E29.4575N-1.9225,SAFDRW050606953885,SATLRW987251610126,plantStand tuberYield,no,no,yes,1/25/2021 18:01,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a,SAPORW063087219416,"NPK4_UREA2_(2,1)",4.2,3.2,52,636,NA,NA,NA,31.43,NA,NA,NA,440,SAPSRW000146,NA,NA,NA,NA,NA,NA,0,NA,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a/plot[2],NPK4_UREA2,23.38541667
1254,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a/plot,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a,1/25/2021 18:01,7bc552b3ea044f02bba8573cbaea00ba,1/25/2021 9:56,25-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-1.9212316,29.4569933,2430.199951,4.391,SARW_E29.4575N-1.9225,SAFDRW050606953885,SATLRW987251610126,plantStand tuberYield,no,no,yes,1/25/2021 18:01,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a,SAPORW557205565283,"NPK4_DAP2_(1,1)",4.2,3.2,49,550,NA,NA,NA,28.66,NA,NA,NA,470,SAPSRW000145,NA,NA,NA,NA,NA,NA,0,NA,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a/plot[1],NPK4_DAP2,21.32440476
1255,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a/plot,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a,1/25/2021 18:01,7bc552b3ea044f02bba8573cbaea00ba,1/25/2021 9:56,25-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-1.9212316,29.4569933,2430.199951,4.391,SARW_E29.4575N-1.9225,SAFDRW050606953885,SATLRW987251610126,plantStand tuberYield,no,no,yes,1/25/2021 18:01,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a,SAPORW068850544123,"NPK6_(3,2)",4.2,3.2,49,540,NA,NA,NA,34.74,NA,NA,NA,460,SAPSRW000150,NA,NA,NA,NA,NA,NA,0,NA,uuid:e9929fd3-8273-4816-85fd-87e84dd7cd5a/plot[6],NPK6,25.84821429
1274,uuid:edecead7-adb0-428e-a7a1-334121e3220c/plot,uuid:edecead7-adb0-428e-a7a1-334121e3220c,12/24/2020 15:03,7bc552b3ea044f02bba8573cbaea00ba,12/24/2020 8:18,24-Dec-20,3.59E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000005,RW,SA,-1.6087301,29.3187367,1962.1,4.75,SARW_E29.3175N-1.6075,SAFDRW177758069578,SATLRW262030260573,plantStand tuberYield,no,no,yes,12/24/2020 8:35,uuid:edecead7-adb0-428e-a7a1-334121e3220c,SAPORW762811885980,"NPK4_DAP2_(1,5)",5,5,42,180,NA,NA,NA,14,NA,NA,NA,340,SAPSRW000289,NA,NA,NA,NA,NA,NA,0,NA,uuid:edecead7-adb0-428e-a7a1-334121e3220c/plot[5],NPK4_DAP2,5.6
1275,uuid:edecead7-adb0-428e-a7a1-334121e3220c/plot,uuid:edecead7-adb0-428e-a7a1-334121e3220c,12/24/2020 15:03,7bc552b3ea044f02bba8573cbaea00ba,12/24/2020 8:18,24-Dec-20,3.59E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000005,RW,SA,-1.6087301,29.3187367,1962.1,4.75,SARW_E29.3175N-1.6075,SAFDRW177758069578,SATLRW262030260573,plantStand tuberYield,no,no,yes,12/24/2020 8:35,uuid:edecead7-adb0-428e-a7a1-334121e3220c,SAPORW889360056076,"NPK4_MOP2_(1,4)",5,5,42,200,NA,NA,NA,18,NA,NA,NA,450,SAPSRW000291,NA,NA,NA,NA,NA,NA,0,NA,uuid:edecead7-adb0-428e-a7a1-334121e3220c/plot[4],NPK4_MOP2,7.2
1276,uuid:edecead7-adb0-428e-a7a1-334121e3220c/plot,uuid:edecead7-adb0-428e-a7a1-334121e3220c,12/24/2020 15:03,7bc552b3ea044f02bba8573cbaea00ba,12/24/2020 8:18,24-Dec-20,3.59E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000005,RW,SA,-1.6087301,29.3187367,1962.1,4.75,SARW_E29.3175N-1.6075,SAFDRW177758069578,SATLRW262030260573,plantStand tuberYield,no,no,yes,12/24/2020 8:35,uuid:edecead7-adb0-428e-a7a1-334121e3220c,SAPORW184803870648,"NPK11_rep1_(1,1)",5,5,27,164,NA,NA,NA,9,NA,NA,NA,370,SAPSRW000294,NA,NA,NA,NA,NA,NA,0,NA,uuid:edecead7-adb0-428e-a7a1-334121e3220c/plot[1],NPK11,3.6
1277,uuid:edecead7-adb0-428e-a7a1-334121e3220c/plot,uuid:edecead7-adb0-428e-a7a1-334121e3220c,12/24/2020 15:03,7bc552b3ea044f02bba8573cbaea00ba,12/24/2020 8:18,24-Dec-20,3.59E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000005,RW,SA,-1.6087301,29.3187367,1962.1,4.75,SARW_E29.3175N-1.6075,SAFDRW177758069578,SATLRW262030260573,plantStand tuberYield,no,no,yes,12/24/2020 8:35,uuid:edecead7-adb0-428e-a7a1-334121e3220c,SAPORW778523057765,"NPK4_UREA2_(1,2)",5,5,32,210,NA,NA,NA,17,NA,NA,NA,370,SAPSRW000293,NA,NA,NA,NA,NA,NA,0,NA,uuid:edecead7-adb0-428e-a7a1-334121e3220c/plot[2],NPK4_UREA2,6.8
1278,uuid:edecead7-adb0-428e-a7a1-334121e3220c/plot,uuid:edecead7-adb0-428e-a7a1-334121e3220c,12/24/2020 15:03,7bc552b3ea044f02bba8573cbaea00ba,12/24/2020 8:18,24-Dec-20,3.59E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000005,RW,SA,-1.6087301,29.3187367,1962.1,4.75,SARW_E29.3175N-1.6075,SAFDRW177758069578,SATLRW262030260573,plantStand tuberYield,no,no,yes,12/24/2020 8:35,uuid:edecead7-adb0-428e-a7a1-334121e3220c,SAPORW969842797025,"NPK6_(1,3)",5,5,37,216,NA,NA,NA,16,NA,NA,NA,370,SAPSRW000292,NA,NA,NA,NA,NA,NA,0,NA,uuid:edecead7-adb0-428e-a7a1-334121e3220c/plot[3],NPK6,6.4
1279,uuid:edecead7-adb0-428e-a7a1-334121e3220c/plot,uuid:edecead7-adb0-428e-a7a1-334121e3220c,12/24/2020 15:03,7bc552b3ea044f02bba8573cbaea00ba,12/24/2020 8:18,24-Dec-20,3.59E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000005,RW,SA,-1.6087301,29.3187367,1962.1,4.75,SARW_E29.3175N-1.6075,SAFDRW177758069578,SATLRW262030260573,plantStand tuberYield,no,no,yes,12/24/2020 8:35,uuid:edecead7-adb0-428e-a7a1-334121e3220c,SAPORW969971239406,"NPK11_rep2_(1,6)",5,5,48,180,NA,NA,NA,17,NA,NA,NA,440,SAPSRW000290,NA,NA,NA,NA,NA,NA,0,NA,uuid:edecead7-adb0-428e-a7a1-334121e3220c/plot[6],NPK11,6.8
1310,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11/plot,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11,1/27/2021 22:33,7bc552b3ea044f02bba8573cbaea00ba,1/27/2021 8:40,27-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.936785,29.4804452,2332,4.916,SARW_E29.4825N-1.9375,SAFDRW372528961615,SATLRW594286690845,plantStand tuberYield,no,no,yes,1/27/2021 22:33,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11,SAPORW081530744646,"NPK4_MOP2_(2,1)",4.2,3.2,41,840,NA,NA,NA,20.52,NA,NA,NA,310,SAPSRW000134,NA,NA,NA,NA,NA,NA,0,NA,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11/plot[2],NPK4_MOP2,15.26785714
1311,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11/plot,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11,1/27/2021 22:33,7bc552b3ea044f02bba8573cbaea00ba,1/27/2021 8:40,27-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.936785,29.4804452,2332,4.916,SARW_E29.4825N-1.9375,SAFDRW372528961615,SATLRW594286690845,plantStand tuberYield,no,no,yes,1/27/2021 22:33,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11,SAPORW398530498705,"NPK4_DAP2_(6,1)",4.2,3.2,47,750,NA,NA,NA,26.78,NA,NA,NA,370,SAPSRW000138,NA,NA,NA,NA,NA,NA,0,NA,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11/plot[6],NPK4_DAP2,19.92559524
1312,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11/plot,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11,1/27/2021 22:33,7bc552b3ea044f02bba8573cbaea00ba,1/27/2021 8:40,27-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.936785,29.4804452,2332,4.916,SARW_E29.4825N-1.9375,SAFDRW372528961615,SATLRW594286690845,plantStand tuberYield,no,no,yes,1/27/2021 22:33,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11,SAPORW546578415863,"NPK6_(5,1)",4.2,3.2,45,686,NA,NA,NA,20.78,NA,NA,NA,300,SAPSRW000137,NA,NA,NA,NA,NA,NA,0,NA,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11/plot[5],NPK6,15.46130952
1313,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11/plot,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11,1/27/2021 22:33,7bc552b3ea044f02bba8573cbaea00ba,1/27/2021 8:40,27-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.936785,29.4804452,2332,4.916,SARW_E29.4825N-1.9375,SAFDRW372528961615,SATLRW594286690845,plantStand tuberYield,no,no,yes,1/27/2021 22:33,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11,SAPORW931751318728,"NPK4_UREA2_(3,1)",4.2,3.2,44,790,NA,NA,NA,23.89,NA,NA,NA,330,SAPSRW000135,NA,NA,NA,NA,NA,NA,0,NA,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11/plot[3],NPK4_UREA2,17.77529762
1314,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11/plot,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11,1/27/2021 22:33,7bc552b3ea044f02bba8573cbaea00ba,1/27/2021 8:40,27-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.936785,29.4804452,2332,4.916,SARW_E29.4825N-1.9375,SAFDRW372528961615,SATLRW594286690845,plantStand tuberYield,no,no,yes,1/27/2021 22:33,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11,SAPORW326495955593,"NPK11_rep2_(1,1)",4.2,3.2,43,980,NA,NA,NA,48.84,NA,NA,NA,350,SAPSRW000133,NA,NA,NA,NA,NA,NA,0,NA,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11/plot[1],NPK11,36.33928571
1315,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11/plot,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11,1/27/2021 22:33,7bc552b3ea044f02bba8573cbaea00ba,1/27/2021 8:40,27-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000006,RW,SA,-1.936785,29.4804452,2332,4.916,SARW_E29.4825N-1.9375,SAFDRW372528961615,SATLRW594286690845,plantStand tuberYield,no,no,yes,1/27/2021 22:33,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11,SAPORW050743955351,"NPK11_rep1_(4,1)",4.2,3.2,45,695,NA,NA,NA,24.4,NA,NA,NA,330,SAPSRW000136,NA,NA,NA,NA,NA,NA,0,NA,uuid:f327a6eb-bd4c-4fad-a6e7-2952b5c84d11/plot[4],NPK11,18.1547619
1316,uuid:f4834314-f6fc-4eae-a862-48447d28d00b/plot,uuid:f4834314-f6fc-4eae-a862-48447d28d00b,1/24/2021 17:00,7bc552b3ea044f02bba8573cbaea00ba,1/24/2021 11:02,24-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-1.8325732,29.4029681,2381.399902,4.307,SARW_E29.4025N-1.8325,SAFDRW544965991971,SATLRW141453674277,plantStand tuberYield,no,no,yes,1/24/2021 17:00,uuid:f4834314-f6fc-4eae-a862-48447d28d00b,SAPORW912399204882,"NPK4_MOP2_(1,1)",4.2,3.2,50,870,NA,NA,NA,31.74,NA,NA,NA,390,SAPSRW000535,NA,NA,NA,NA,NA,NA,0,NA,uuid:f4834314-f6fc-4eae-a862-48447d28d00b/plot[1],NPK4_MOP2,23.61607143
1317,uuid:f4834314-f6fc-4eae-a862-48447d28d00b/plot,uuid:f4834314-f6fc-4eae-a862-48447d28d00b,1/24/2021 17:00,7bc552b3ea044f02bba8573cbaea00ba,1/24/2021 11:02,24-Jan-21,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-1.8325732,29.4029681,2381.399902,4.307,SARW_E29.4025N-1.8325,SAFDRW544965991971,SATLRW141453674277,plantStand tuberYield,no,no,yes,1/24/2021 17:00,uuid:f4834314-f6fc-4eae-a862-48447d28d00b,SAPORW564926610508,"NPK6_(6,1)",4.2,3.2,49,646,NA,NA,NA,33.23,NA,NA,NA,420,SAPSRW000539,NA,NA,NA,NA,NA,NA,0,NA,uuid:f4834314-f6fc-4eae-a862-48447d28d00b/plot[6],NPK6,24.72470238
